danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.86,0.332,1,-10.263,1,0.22,0.807,0.0,0.106,0.26,140.949,115000,2
0.754,0.68,0,-6.331,0,0.224,0.345,0.0,0.153,0.499,118.008,171356,1
0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,0
0.467,0.841,2,-6.934,1,0.0308,0.00087,9.62e-06,0.107,0.565,78.061,270602,2
0.774,0.431,1,-8.407,1,0.346,0.000146,1.99e-05,0.112,0.353,201.843,181400,1
0.848,0.875,10,-8.866,0,0.0822,0.0164,1.69e-06,0.046,0.673,124.821,214576,0
0.732,0.594,11,-5.911,0,0.0693,0.00805,0.0301,0.0802,0.676,107.996,164587,0
0.382,0.94,8,-6.105,0,0.0682,1.05e-05,0.293,0.349,0.356,145.987,209480,2
0.499,0.84,10,-6.642,1,0.0346,0.000564,0.171,0.238,0.732,125.319,217313,2
0.591,0.792,2,-6.823,1,0.0369,0.00069,0.00967,0.0687,0.234,117.99,255277,0
0.389,0.277,7,-10.757,1,0.0323,0.698,0.0,0.0966,0.125,89.32,247347,0
0.689,0.956,5,-3.837,0,0.101,0.0663,0.176,0.393,0.401,128.088,164062,5
0.767,0.7,0,-6.331,1,0.068,0.0629,4.57e-06,0.193,0.277,113.979,136867,5
0.347,0.663,5,-8.318,1,0.0498,0.0132,0.746,0.204,0.0532,139.902,140571,1
0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,182000,0
0.837,0.677,9,-8.518,0,0.0412,0.115,0.00161,0.0874,0.798,124.008,285852,5
0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711,3
0.457,0.931,2,-2.466,0,0.078,0.0521,0.0514,0.0548,0.431,126.121,215438,5
0.729,0.827,9,-8.71,0,0.161,0.16,0.938,0.0794,0.829,81.985,162482,1
0.617,0.435,5,-13.547,1,0.0256,0.178,0.0,0.0822,0.601,84.382,256667,2
0.483,0.695,0,-5.493,1,0.0313,0.00461,0.000661,0.102,0.294,126.212,295333,4
0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977,1
0.699,0.969,11,-1.703,0,0.12,0.000161,0.475,0.0861,0.609,130.015,201231,5
0.478,0.848,1,-3.85,0,0.0431,0.0934,0.0,0.0925,0.48,149.936,204199,5
0.736,0.595,8,-6.428,1,0.0661,0.634,1.87e-05,0.126,0.516,125.913,218014,3
0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,234667,2
0.387,0.375,9,-10.852,1,0.0355,0.205,0.00647,0.0807,0.503,50.454,293293,2
0.651,0.536,6,-10.315,1,0.0381,0.194,8.93e-05,0.316,0.825,161.895,236437,3
0.635,0.843,5,-4.197,1,0.0767,0.00654,0.0,0.495,0.657,91.634,385880,1
0.864,0.844,11,-9.354,0,0.0433,0.206,0.000603,0.344,0.887,122.644,252640,4
0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,166138,5
0.632,0.947,2,-1.924,1,0.18,0.0115,0.0426,0.109,0.0596,127.964,243750,5
0.729,0.947,11,-3.103,0,0.0458,0.211,0.822,0.367,0.209,130.005,211000,5
0.542,0.845,4,-5.148,1,0.0491,0.162,0.0,0.594,0.227,128.068,194000,3
0.708,0.798,7,-4.741,1,0.0427,0.058,0.54,0.108,0.222,125.966,244950,5
0.765,0.78,5,-6.566,1,0.0797,0.214,0.0,0.108,0.735,98.051,229520,3
0.533,0.928,0,-4.913,1,0.0354,0.000227,0.592,0.3,0.196,124.454,355787,5
0.597,0.788,2,-11.805,1,0.0349,0.18,0.314,0.0582,0.954,109.377,386506,0
0.732,0.644,0,-4.124,1,0.132,0.0934,4.54e-06,0.143,0.554,174.1,204907,3
0.478,0.996,11,-2.996,0,0.188,1.4e-05,0.0,0.304,0.116,75.959,230748,2
0.907,0.695,11,-6.268,0,0.135,0.246,0.0,0.0808,0.961,101.007,298307,4
0.706,0.316,6,-8.127,0,0.0602,0.497,0.617,0.189,0.459,78.965,234066,0
0.709,0.704,8,-6.021,1,0.0486,0.363,0.0,0.344,0.451,102.003,275400,4
0.582,0.542,1,-13.014,0,0.0349,0.00112,0.0,0.546,0.426,109.993,219875,2
0.862,0.593,6,-5.763,0,0.0498,0.0372,0.000527,0.752,0.511,112.004,172460,3
0.644,0.799,4,-10.856,0,0.0598,0.0821,0.00154,0.055,0.889,108.382,246573,2
0.722,0.724,8,-4.218,1,0.0343,0.0147,0.0,0.0709,0.377,105.007,185143,3
0.846,0.935,7,-1.222,0,0.0672,0.173,0.000132,0.15,0.651,96.967,204893,3
0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,199573,2
0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,0
0.701,0.601,11,-7.678,0,0.153,0.197,0.0,0.0649,0.564,83.433,258667,4
0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,213067,0
0.795,0.841,9,-6.166,1,0.144,0.239,0.0,0.104,0.952,80.011,182587,3
0.903,0.758,11,-5.653,0,0.314,0.505,0.0,0.136,0.321,93.532,290760,3
0.478,0.802,11,-4.298,0,0.0333,0.00478,0.0,0.32,0.473,96.974,216560,0
0.84,0.453,9,-8.011,1,0.086,0.736,0.0125,0.105,0.633,160.029,159000,3
0.711,0.419,0,-6.353,1,0.145,0.294,0.00013,0.0622,0.592,188.597,252370,1
0.784,0.961,1,-6.061,0,0.0662,0.00929,0.88,0.11,0.0329,125.994,322612,5
0.668,0.872,6,-8.787,1,0.0852,0.317,2.02e-06,0.277,0.868,165.147,300187,4
0.479,0.711,6,-4.977,0,0.236,0.456,0.0,0.215,0.347,79.54,227755,4
0.569,0.614,6,-8.808,0,0.0566,0.0356,0.000175,0.106,0.122,119.764,250507,0
0.579,0.826,10,-5.009,0,0.342,0.138,0.0,0.147,0.311,87.728,364720,1
0.424,0.86,6,-4.29,1,0.0342,0.0196,0.000343,0.306,0.38,111.497,234400,0
0.543,0.601,8,-8.434,1,0.0415,0.291,0.0,0.0695,0.486,121.763,199120,5
0.453,0.668,2,-5.204,1,0.0345,0.0634,2.15e-05,0.343,0.372,143.92,246930,0
0.521,0.882,4,-5.268,0,0.0455,0.00922,0.634,0.349,0.112,140.028,181875,1
0.872,0.812,9,-10.056,0,0.0443,0.0286,0.00151,0.247,0.974,124.741,264758,5
0.805,0.429,6,-7.398,1,0.0512,0.222,2.2e-06,0.365,0.553,107.009,205371,0
0.893,0.776,11,-5.356,1,0.293,0.00607,0.0,0.103,0.229,91.987,284439,1
0.704,0.725,4,-7.435,1,0.0505,0.0348,0.0163,0.194,0.761,92.183,166693,4
0.746,0.842,7,-5.566,1,0.215,0.036,1.16e-06,0.219,0.451,97.122,123711,3
0.656,0.939,11,-1.277,0,0.0479,0.0271,0.0179,0.321,0.528,108.086,214444,5
0.479,0.571,7,-12.65,1,0.0388,0.0472,0.031,0.14,0.35,110.75,188775,2
0.818,0.734,2,-7.882,1,0.0613,0.0014,0.00177,0.0754,0.348,119.999,190133,3
0.651,0.573,2,-7.774,1,0.0432,0.00234,0.0,0.121,0.0864,76.516,145169,2
0.68,0.804,7,-5.076,1,0.0288,0.155,0.00331,0.275,0.623,130.073,211233,0
0.678,0.782,0,-7.416,0,0.115,0.117,0.0,0.242,0.865,116.039,250480,4
0.815,0.78,7,-6.224,1,0.101,0.126,3.37e-05,0.046,0.884,100.011,187040,3
0.463,0.889,5,-3.189,1,0.126,0.0354,0.382,0.186,0.21,127.973,296350,0
0.86,0.861,6,-7.131,0,0.307,0.0361,4.07e-05,0.113,0.79,143.184,271053,1
0.806,0.666,0,-5.755,1,0.117,0.026,0.0,0.72,0.571,131.939,307933,1
0.575,0.609,6,-8.037,0,0.19,0.0839,8.46e-05,0.62,0.392,93.774,193787,3
0.402,0.786,3,-4.013,1,0.268,0.543,0.0,0.645,0.862,79.866,226688,1
0.694,0.663,11,-6.882,0,0.334,0.631,0.0,0.0906,0.214,154.852,188113,1
0.609,0.597,9,-8.881,0,0.0378,0.722,0.0,0.158,0.746,140.03,180687,5
0.539,0.858,1,-4.05,0,0.0365,0.000433,1.8e-06,0.102,0.398,107.993,219467,2
0.838,0.828,10,-4.172,0,0.267,0.0381,0.0,0.0642,0.721,88.012,251507,1
0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.826,316733,2
0.793,0.607,2,-11.183,1,0.05,0.00133,0.554,0.376,0.302,130.016,317778,1
0.697,0.844,8,-5.555,0,0.0913,0.00118,0.000499,0.0715,0.359,127.99,312478,5
0.475,0.971,5,-6.084,0,0.124,0.0316,0.0,0.326,0.583,103.581,289107,4
0.812,0.709,5,-5.837,0,0.413,0.189,0.0,0.118,0.881,99.891,137935,4
0.476,0.9,2,-5.409,1,0.0423,0.00509,0.0294,0.672,0.308,128.139,204375,5
0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,2
0.407,0.15,3,-14.115,1,0.0505,0.693,1.84e-05,0.288,0.377,149.565,156240,4
0.671,0.916,10,-4.777,0,0.0515,0.00072,0.725,0.0992,0.266,123.949,190073,5
0.633,0.898,7,-4.86,0,0.0533,0.0521,3.44e-05,0.25,0.253,125.096,175591,5
0.907,0.707,6,-9.061,0,0.36,0.0256,0.00753,0.0474,0.541,118.033,276571,5
0.657,0.911,1,-6.109,1,0.0631,0.0149,0.208,0.11,0.201,128.011,382839,5
0.704,0.949,4,-1.163,0,0.0378,0.553,0.0,0.363,0.899,94.966,273160,4
0.953,0.473,7,-8.009,1,0.126,0.153,2.62e-05,0.112,0.632,120.069,209720,3
0.862,0.639,10,-14.938,0,0.0917,0.376,0.0702,0.162,0.469,111.839,318680,3
0.482,0.556,4,-6.33,1,0.0276,0.00976,0.0361,0.214,0.116,135.952,282960,2
0.72,0.951,0,-4.138,1,0.0525,0.00362,0.000275,0.226,0.388,128.969,209700,3
0.803,0.673,11,-6.338,1,0.047,0.191,0.000646,0.0953,0.552,96.997,258853,0
0.644,0.714,2,-9.871,0,0.0771,0.00864,0.129,0.161,0.419,110.017,223482,0
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
0.652,0.657,3,-4.491,0,0.0306,0.00209,7.04e-05,0.0859,0.0873,127.998,313125,5
0.751,0.422,0,-14.807,1,0.0305,0.179,0.000294,0.0595,0.715,123.933,312133,2
0.69,0.841,4,-5.592,0,0.0868,0.0178,0.79,0.137,0.539,130.052,230792,5
0.856,0.696,6,-3.51,1,0.226,0.0405,8.75e-06,0.0901,0.718,89.738,278200,1
0.804,0.931,11,-5.631,1,0.156,0.16,0.0,0.0903,0.764,104.992,235860,3
0.724,0.866,5,-3.293,0,0.0317,0.00126,0.916,0.346,0.565,123.968,192627,3
0.847,0.552,10,-8.85,0,0.433,0.53,0.000235,0.15,0.337,91.874,166164,4
0.725,0.823,7,-4.76,1,0.0814,0.0336,0.0693,0.191,0.237,112.045,207615,3
0.887,0.771,7,-4.41,1,0.0953,0.777,0.0,0.0882,0.846,153.935,171468,3
0.454,0.945,6,-4.284,0,0.157,0.000762,0.000162,0.371,0.738,178.13,239627,2
0.633,0.185,0,-14.68,1,0.0626,0.945,0.868,0.127,0.155,77.223,154125,1
0.774,0.753,4,-5.445,0,0.0517,0.153,0.0,0.0371,0.896,119.002,219147,0
0.684,0.826,1,-4.345,0,0.14,0.0664,5.49e-06,0.535,0.342,125.999,196777,0
0.732,0.947,5,-3.334,0,0.141,0.187,0.000612,0.105,0.572,100.014,254975,0
0.693,0.509,7,-13.299,0,0.1,0.299,0.000159,0.0648,0.495,84.993,267790,4
0.81,0.716,8,-2.3,1,0.0694,0.0478,0.0,0.0678,0.689,96.029,158480,3
0.605,0.726,3,-8.542,1,0.0801,0.103,0.000375,0.17,0.162,119.777,274508,5
0.773,0.891,9,-4.907,0,0.0728,0.0156,0.00927,0.784,0.827,99.023,174697,3
0.733,0.716,1,-6.035,0,0.117,0.0031,1.58e-06,0.077,0.923,133.261,183110,1
0.784,0.561,1,-6.876,1,0.112,0.0295,0.000776,0.0844,0.606,197.141,323867,4
0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,179760,2
0.8,0.88,9,-3.64,1,0.0427,0.0753,0.0,0.144,0.952,115.036,201987,3
0.643,0.56,0,-7.295,1,0.0354,0.204,0.197,0.0908,0.521,79.986,99997,3
0.759,0.698,6,-7.361,0,0.0321,0.0146,0.0,0.0783,0.657,110.143,238707,4
0.73,0.502,1,-10.699,1,0.0448,0.508,0.846,0.0839,0.463,121.993,191615,3
0.455,0.758,0,-11.361,1,0.0454,0.223,2.51e-06,0.0986,0.54,141.304,294000,2
0.691,0.457,5,-9.652,0,0.0485,0.195,0.0,0.192,0.255,144.372,287600,4
0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,3
0.813,0.571,2,-7.393,1,0.096,0.186,0.0,0.166,0.543,139.969,281653,1
0.792,0.8,0,-7.175,1,0.0788,0.000278,0.252,0.174,0.201,128.036,410625,3
0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,198973,3
0.921,0.668,7,-8.73,1,0.235,0.094,0.0,0.592,0.892,131.059,296587,1
0.696,0.876,11,-4.104,0,0.0801,0.0506,0.0,0.0687,0.669,169.027,211813,3
0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,223867,2
0.551,0.636,6,-7.125,1,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467,0
0.856,0.58,10,-8.6,0,0.0338,0.0422,0.000156,0.0664,0.88,118.974,209293,4
0.45,0.923,6,-3.912,1,0.0435,2.95e-05,0.00304,0.152,0.36,95.004,252409,2
0.788,0.477,4,-7.348,1,0.0434,0.549,0.0,0.349,0.86,94.983,213027,3
0.542,0.811,0,-5.07,0,0.0759,0.0476,0.000168,0.813,0.58,120.477,266533,0
0.409,0.898,2,-3.817,1,0.0758,0.0233,0.0,0.315,0.551,147.97,208632,2
0.795,0.623,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813,3
0.5,0.867,10,-5.344,0,0.346,0.0815,0.0,0.59,0.802,154.379,256573,1
0.466,0.698,8,-6.967,1,0.0629,0.164,0.0,0.127,0.349,109.772,295733,2
0.799,0.623,0,-9.374,1,0.0812,0.0141,0.0,0.43,0.773,103.649,238800,4
0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,0
0.34,0.861,5,-5.088,1,0.0401,0.00219,0.0149,0.196,0.242,150.017,149664,5
0.687,0.754,10,-3.965,0,0.0641,0.0179,0.0,0.272,0.28,125.936,157373,5
0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,3
0.455,0.659,0,-8.906,1,0.453,0.0702,0.39,0.123,0.0511,151.332,183900,1
0.588,0.7,0,-11.837,1,0.0418,0.0196,0.36,0.0888,0.17,128.059,253142,3
0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,5
0.468,0.931,7,-3.554,0,0.19,0.195,0.00145,0.125,0.153,145.103,231759,0
0.33,0.167,8,-11.635,1,0.0311,0.731,3.08e-05,0.101,0.202,164.954,245533,2
0.23,0.684,9,-9.467,0,0.0368,0.462,0.818,0.312,0.0984,155.14,432867,2
0.718,0.646,2,-9.071,1,0.0599,1.78e-05,0.816,0.0736,0.0923,121.987,508100,5
0.788,0.864,11,-5.767,1,0.0335,0.0956,0.0,0.335,0.665,133.295,238467,1
0.823,0.925,2,-3.644,1,0.0309,0.0557,1.82e-05,0.101,0.925,130.029,254151,5
0.746,0.997,2,-1.631,1,0.169,0.000572,0.159,0.17,0.27,127.991,228765,5
0.673,0.723,7,-6.854,1,0.0669,0.392,3.1e-06,0.333,0.593,99.91,222272,3
0.531,0.759,11,-7.002,0,0.387,0.0706,0.0,0.318,0.304,175.89,357387,1
0.723,0.914,9,-5.13,0,0.0409,0.0862,0.723,0.231,0.893,135.547,220027,0
0.681,0.534,3,-7.319,1,0.0325,0.364,0.0,0.0735,0.343,120.101,273533,4
0.292,0.351,0,-9.883,0,0.0351,0.408,0.0,0.055,0.0658,164.252,229320,0
0.681,0.783,7,-5.986,1,0.034,0.132,0.0112,0.156,0.756,117.985,203539,5
0.791,0.841,6,-3.462,1,0.237,0.0267,0.0119,0.311,0.745,91.947,278347,1
0.775,0.679,11,-4.985,1,0.0465,0.147,0.0,0.155,0.674,91.0,229387,3
0.697,0.886,1,-3.425,0,0.295,0.113,0.0,0.296,0.662,175.884,252269,3
0.635,0.868,4,-5.688,1,0.057,0.000381,0.717,0.0606,0.0833,127.962,318755,5
0.38,0.89,2,-6.718,1,0.106,0.0115,0.00339,0.745,0.694,145.838,278987,2
0.365,0.895,3,-6.118,0,0.129,0.00445,0.675,0.913,0.232,142.665,407333,2
0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,0
0.566,0.713,6,-4.25,1,0.0417,0.645,0.0,0.114,0.807,169.864,238147,3
0.645,0.686,9,-7.656,0,0.107,0.0024,0.594,0.536,0.0374,129.906,156677,5
0.602,0.843,4,-6.076,0,0.0395,0.00251,0.000117,0.299,0.25,116.062,208347,0
0.505,0.0671,6,-22.562,0,0.0705,0.938,0.913,0.131,0.258,72.796,129000,1
0.697,0.7,2,-6.983,1,0.104,0.00756,0.00171,0.127,0.186,134.939,233600,1
0.763,0.708,5,-5.692,0,0.209,0.146,0.0,0.33,0.566,106.175,158678,5
0.536,0.782,7,-4.139,0,0.0485,0.039,3.64e-05,0.0691,0.405,154.93,204778,1
0.773,0.575,2,-12.51,1,0.0433,0.000446,0.87,0.0545,0.127,132.014,315481,1
0.583,0.316,7,-19.292,1,0.0315,0.425,5.67e-05,0.11,0.436,114.36,233867,2
0.825,0.633,11,-9.328,1,0.117,0.583,0.000749,0.11,0.483,110.258,246813,4
0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947,4
0.649,0.906,1,-3.935,0,0.0427,0.00874,0.0,0.906,0.93,128.068,216867,3
0.545,0.877,8,-3.988,1,0.0517,0.012,5.84e-06,0.243,0.497,128.066,243584,5
0.556,0.692,9,-5.986,0,0.284,0.183,0.0,0.131,0.702,105.473,187381,4
0.447,0.744,2,-4.613,1,0.0311,3.62e-05,0.106,0.21,0.552,139.959,226693,2
0.572,0.942,11,-5.728,0,0.0587,0.00427,0.836,0.425,0.122,127.873,174375,5
0.831,0.61,8,-7.066,1,0.2,0.304,0.0,0.0921,0.547,152.04,179079,1
0.643,0.732,5,-6.762,0,0.0294,0.00681,4.57e-05,0.0606,0.181,102.979,224272,3
0.655,0.899,11,-2.314,0,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,175238,5
0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,174444,0
0.394,0.944,2,-8.082,1,0.181,0.0906,0.0,0.473,0.616,207.687,234133,0
0.688,0.881,8,-4.32,0,0.127,0.0226,0.0117,0.43,0.514,123.982,173226,5
0.663,0.938,7,-2.175,1,0.0539,0.0604,0.000144,0.0442,0.793,117.985,250653,0
0.7,0.873,1,-2.901,1,0.0869,0.0148,0.0,0.343,0.612,99.972,193579,0
0.636,0.821,2,-3.654,1,0.0906,0.221,1.82e-05,0.0972,0.401,127.076,204094,5
0.575,0.96,8,-3.388,1,0.0389,0.00264,5.88e-06,0.198,0.702,96.016,191787,2
0.696,0.759,0,-8.851,1,0.158,0.0862,0.00062,0.141,0.895,120.034,194000,1
0.514,0.38,3,-10.618,1,0.0311,0.549,0.0,0.0836,0.175,124.053,253187,2
0.792,0.692,0,-3.376,1,0.158,0.0321,0.0,0.154,0.649,77.021,218182,4
0.79,0.858,2,-2.78,1,0.0471,0.303,0.0,0.61,0.79,92.05,192000,1
0.828,0.641,10,-7.675,0,0.22,0.101,0.0,0.068,0.842,95.244,242360,4
0.693,0.86,10,-3.526,1,0.0635,0.00353,0.0387,0.329,0.478,124.027,164516,5
0.693,0.907,0,-6.182,1,0.0437,0.00106,0.084,0.0875,0.768,134.945,389554,3
0.653,0.69,1,-5.003,1,0.0756,0.109,0.0,0.136,0.652,110.214,178501,0
0.714,0.937,9,-3.099,1,0.0624,0.146,0.0,0.0531,0.81,101.992,239080,3
0.636,0.243,2,-9.509,1,0.04,0.815,0.0,0.111,0.239,142.016,163547,4
0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720,4
0.371,0.507,7,-9.805,1,0.0325,0.58,0.0201,0.175,0.535,91.786,295147,2
0.887,0.627,9,-6.989,0,0.254,0.136,0.00288,0.0914,0.53,80.025,123038,1
0.637,0.631,7,-6.132,1,0.0783,0.141,1.39e-06,0.0901,0.425,99.197,195492,5
0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262,0
0.709,0.832,11,-10.497,0,0.0491,0.00154,0.0028,0.283,0.605,128.918,145450,3
0.896,0.815,5,-5.327,0,0.169,0.00557,0.00107,0.366,0.712,95.954,248933,3
0.853,0.818,11,-3.6,1,0.0922,0.186,0.000255,0.18,0.546,149.839,225694,3
0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,0
0.574,0.922,4,-3.104,1,0.0476,0.42,0.000189,0.146,0.232,108.005,195653,3
0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,230693,1
0.534,0.414,2,-7.952,1,0.0403,0.218,2.11e-06,0.103,0.458,117.079,374653,0
0.551,0.831,6,-4.598,0,0.364,0.286,0.0,0.316,0.897,172.401,313234,1
0.558,0.929,2,-3.618,1,0.0638,0.00094,0.000248,0.389,0.502,137.868,202307,2
0.754,0.727,2,-6.923,1,0.0458,0.077,0.000359,0.125,0.426,104.993,177143,3
0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,2
0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,270680,2
0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,210240,2
0.58,0.652,2,-6.031,0,0.0466,0.0042,1.27e-06,0.301,0.408,130.011,183076,2
0.775,0.704,11,-7.098,0,0.0468,0.792,0.000155,0.105,0.552,97.934,218018,3
0.73,0.728,9,-5.414,1,0.0457,0.198,0.0,0.271,0.775,100.009,167627,3
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,3
0.586,0.668,11,-8.245,0,0.0595,0.00247,5.86e-05,0.11,0.564,188.292,271280,4
0.607,0.908,7,-3.883,1,0.107,0.00297,1.61e-06,0.12,0.664,168.015,150714,0
0.792,0.904,10,-4.707,0,0.0818,0.0994,0.0,0.0908,0.651,95.011,184421,3
0.758,0.899,5,-4.476,0,0.145,0.643,0.0,0.104,0.967,96.029,212373,3
0.842,0.632,8,-7.091,1,0.066,0.054,0.828,0.103,0.503,100.019,221621,3
0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.354,0.456,166.598,200000,0
0.897,0.864,11,-3.735,0,0.147,0.252,0.0,0.517,0.542,95.981,207627,3
0.74,0.74,0,-4.44,1,0.0507,0.00489,0.822,0.0963,0.281,128.003,333282,5
0.621,0.474,0,-12.238,1,0.041,0.244,0.00948,0.166,0.306,94.036,222128,2
0.71,0.904,5,-5.337,0,0.0434,0.0946,0.754,0.426,0.457,120.011,198077,5
0.775,0.84,5,-7.681,0,0.0402,0.0695,0.775,0.144,0.173,122.023,184549,5
0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099,208208,4
0.779,0.596,0,-5.583,1,0.0559,0.028,0.00119,0.183,0.513,129.952,273531,5
0.273,0.896,1,-4.705,1,0.0913,0.000841,0.357,0.305,0.0631,137.992,190870,5
0.735,0.423,0,-6.652,1,0.0459,0.011,0.0,0.0553,0.85,85.899,188174,4
0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,3
0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,1
0.523,0.941,4,-4.444,0,0.0377,0.0878,0.148,0.106,0.145,120.67,192324,2
0.704,0.725,4,-7.435,1,0.0505,0.0348,0.0163,0.194,0.761,92.183,166693,4
0.454,0.548,11,-7.421,0,0.0476,0.309,0.0,0.076,0.598,73.011,349840,4
0.674,0.932,8,-4.876,1,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333,5
0.842,0.587,7,-6.677,0,0.069,0.00941,0.000337,0.111,0.135,145.016,202804,1
0.876,0.551,2,-8.476,0,0.065,0.0677,0.368,0.0653,0.642,124.436,313517,5
0.52,0.849,3,-5.094,0,0.345,0.412,9.95e-06,0.385,0.563,77.924,296533,1
0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693,0
0.871,0.636,4,-6.916,0,0.0826,0.0145,0.0,0.0953,0.464,130.051,181554,1
0.575,0.485,8,-9.247,0,0.0302,0.153,0.523,0.0934,0.345,172.17,214894,0
0.595,0.682,0,-9.205,1,0.0281,0.117,0.335,0.0963,0.804,114.243,339947,2
0.653,0.757,3,-3.642,1,0.0555,0.0997,0.0,0.242,0.233,128.015,204591,0
0.716,0.752,5,-4.469,0,0.034,0.0705,2.89e-05,0.0789,0.368,127.974,195467,5
0.695,0.739,11,-10.701,0,0.0344,0.00655,0.43,0.372,0.443,114.998,225469,3
0.554,0.696,11,-7.312,1,0.065,0.061,0.0,0.162,0.6,152.972,174788,5
0.878,0.855,9,0.642,1,0.094,0.0906,0.0,0.174,0.33,123.991,112273,1
0.678,0.875,0,-1.962,0,0.0468,0.237,0.385,0.375,0.322,127.992,244692,0
0.709,0.777,6,-7.211,0,0.0359,0.00596,1.65e-05,0.324,0.253,109.998,248193,3
0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,0
0.621,0.925,2,-2.933,1,0.0434,0.0238,0.000178,0.313,0.0387,127.995,187739,5
0.579,0.654,1,-12.421,0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,216467,2
0.674,0.593,11,-6.47,0,0.0582,0.201,0.000529,0.209,0.464,116.995,233077,0
0.75,0.614,11,-6.004,0,0.407,0.0672,7.81e-05,0.106,0.571,172.031,230249,1
0.723,0.806,0,-4.989,1,0.0521,0.00666,0.876,0.276,0.539,124.976,410097,5
0.313,0.443,1,-13.854,1,0.0869,0.905,0.511,0.0721,0.149,94.929,261487,3
0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387,0
0.446,0.81,1,-7.528,0,0.0336,0.000315,0.000449,0.125,0.404,152.558,235907,2
0.563,0.68,0,-5.953,1,0.39,0.236,3.28e-05,0.122,0.0396,180.218,110000,1
0.908,0.916,7,-7.274,1,0.0612,0.000215,0.586,0.0234,0.704,128.014,337500,5
0.648,0.888,5,-4.668,0,0.0578,0.289,0.0,0.127,0.767,103.98,207115,3
0.712,0.646,5,-4.23,1,0.182,0.116,0.0,0.123,0.607,104.998,196571,5
0.524,0.703,0,-5.256,0,0.0887,0.119,1.69e-06,0.359,0.488,79.348,236667,4
0.736,0.534,9,-10.441,0,0.028,0.0903,0.0752,0.0787,0.583,116.99,215385,0
0.743,0.855,5,-3.976,0,0.0436,0.141,0.0045,0.099,0.871,96.989,202453,3
0.762,0.701,10,-5.62,0,0.0562,0.322,0.0,0.196,0.452,91.076,246967,1
