danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.666,0.768,7,-6.285,1,0.061,0.553,0.0,0.165,0.818,104.078,184027,3
0.634,0.99,9,-3.035,1,0.0714,0.0164,0.785,0.0834,0.573,127.983,262515,5
0.644,0.753,6,-4.296,1,0.0391,0.0279,0.00227,0.108,0.209,117.148,211773,0
0.52,0.744,1,-7.157,0,0.378,0.0182,1.49e-06,0.365,0.308,169.23,193071,1
0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,2
0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,0
0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,0
0.68,0.559,0,-5.545,1,0.129,0.172,0.0,0.318,0.137,202.006,194520,1
0.377,0.471,0,-8.783,0,0.0688,0.823,0.0,0.619,0.431,155.947,221091,3
0.838,0.705,5,-6.131,0,0.29,0.195,0.0,0.336,0.837,96.643,245093,4
0.483,0.721,0,-6.836,1,0.032,0.729,0.0,0.189,0.562,95.261,369600,2
0.742,0.93,9,-3.669,1,0.0654,0.00286,0.00779,0.0754,0.337,127.977,293307,5
0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307,0
0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733,4
0.69,0.505,11,-9.503,1,0.0355,0.347,0.0,0.269,0.793,87.889,253773,4
0.312,0.661,0,-8.508,0,0.092,0.252,0.000135,0.102,0.443,82.39,197575,4
0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,3
0.569,0.589,8,-7.395,1,0.0306,0.166,6.91e-06,0.132,0.409,130.865,286693,4
0.672,0.434,9,-7.96,1,0.0416,0.41,1.48e-05,0.105,0.696,125.909,215093,4
0.375,0.897,2,-7.551,1,0.0484,0.0479,0.0,0.0612,0.712,135.553,228626,2
0.907,0.603,1,-7.54,0,0.06,0.128,0.00243,0.101,0.378,109.979,235002,3
0.466,0.612,8,-4.855,0,0.0307,0.0655,4.07e-06,0.132,0.236,128.114,239067,5
0.83,0.651,9,-9.577,0,0.217,0.000743,0.0327,0.174,0.565,135.283,263640,1
0.762,0.561,8,-11.047,1,0.388,0.407,0.000773,0.425,0.739,102.993,286760,1
0.89,0.962,0,-4.608,1,0.196,0.00309,0.413,0.0976,0.261,127.006,213947,3
0.748,0.819,10,-4.032,0,0.198,0.13,0.0,0.111,0.792,110.645,187973,0
0.733,0.689,10,-13.001,0,0.0388,0.0503,0.00115,0.0656,0.888,111.695,337400,4
0.509,0.669,5,-7.922,0,0.0455,0.0536,0.00835,0.339,0.413,126.971,238360,5
0.721,0.604,10,-10.224,1,0.0302,0.28,0.216,0.225,0.95,119.98,320493,2
0.451,0.816,9,-2.859,0,0.042,0.0213,4.05e-06,0.12,0.756,118.517,238867,2
0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0.578,0.895,4,-3.043,1,0.0316,0.00235,7.01e-05,0.55,0.433,126.007,196000,5
0.609,0.577,0,-8.397,1,0.0269,0.42,1.04e-06,0.107,0.295,115.878,180821,2
0.441,0.738,7,-5.128,1,0.0432,0.0386,0.0,0.112,0.299,126.107,208333,5
0.704,0.725,4,-7.435,1,0.0505,0.0348,0.0163,0.194,0.761,92.183,166693,4
0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,3
0.69,0.832,9,-4.116,1,0.0956,0.0168,0.0,0.514,0.572,91.972,215000,3
0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,215160,2
0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,235497,0
0.441,0.705,11,-4.881,0,0.0638,0.107,0.000893,0.103,0.225,127.822,262515,5
0.679,0.581,9,-6.904,1,0.111,0.0816,0.0,0.123,0.484,144.082,279600,1
0.877,0.62,4,-9.069,1,0.0549,0.00406,0.388,0.0549,0.296,120.997,383552,0
0.571,0.874,4,-5.2,1,0.0273,0.00383,0.0282,0.0621,0.742,127.046,264013,2
0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,326467,1
0.719,0.538,6,-12.287,0,0.237,0.0415,0.104,0.0825,0.275,85.99,278974,1
0.665,0.799,6,-2.868,0,0.0617,0.18,0.0,0.125,0.5,101.976,228112,3
0.357,0.653,9,-5.554,1,0.0654,0.0828,0.0,0.0844,0.522,176.647,259800,2
0.426,0.888,0,-3.72,0,0.0987,0.000455,0.0,0.306,0.387,144.111,191520,2
0.37,0.959,3,-4.209,1,0.0983,0.000962,0.0,0.313,0.567,117.221,229733,2
0.718,0.812,0,-5.327,0,0.0938,0.0211,0.00268,0.111,0.574,145.036,236639,5
0.717,0.784,1,-4.352,0,0.0527,0.00812,0.00554,0.116,0.304,125.038,183545,5
0.467,0.817,2,-4.941,1,0.0879,0.000152,0.000594,0.199,0.647,200.044,150507,0
0.777,0.779,0,-4.449,0,0.0972,0.0543,0.0,0.636,0.768,94.023,221653,3
0.786,0.612,8,-4.894,1,0.217,0.76,0.0,0.111,0.513,84.963,181673,1
0.649,0.536,5,-8.804,0,0.132,0.492,0.0,0.184,0.513,78.935,245773,4
0.831,0.733,0,-5.051,0,0.0529,0.0471,0.00111,0.357,0.57,125.978,179048,5
0.674,0.535,2,-6.718,0,0.0419,0.103,0.000464,0.113,0.255,88.98,202307,4
0.788,0.701,0,-3.064,1,0.241,0.313,0.000225,0.249,0.713,180.007,210360,3
0.532,0.347,0,-13.696,1,0.05,0.013,0.133,0.0578,0.426,135.935,336307,2
0.708,0.868,6,-3.287,1,0.0431,0.0313,0.0,0.122,0.72,124.994,202999,0
0.69,0.691,0,-3.543,0,0.0688,0.14,5.13e-06,0.113,0.374,123.992,166935,5
0.699,0.795,1,-13.574,0,0.0603,0.0797,0.000488,0.331,0.847,130.676,176222,3
0.754,0.824,5,-2.453,0,0.039,0.0506,7.92e-06,0.108,0.613,116.978,194872,0
0.655,0.607,7,-5.815,0,0.0862,0.554,0.0,0.115,0.2,149.033,183624,4
0.556,0.812,0,-4.193,1,0.0469,0.0171,0.143,0.143,0.181,99.935,273067,2
0.698,0.847,6,-5.546,0,0.436,0.00318,7.3e-05,0.0741,0.462,167.948,225053,1
0.661,0.409,10,-15.182,1,0.0442,0.899,0.821,0.0989,0.266,114.049,189474,5
0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040,0
0.454,0.579,5,-4.5,0,0.342,0.0228,6.55e-05,0.27,0.403,119.435,201020,4
0.707,0.568,6,-13.52,0,0.0291,0.0319,0.0298,0.055,0.877,105.326,223440,2
0.545,0.877,8,-3.988,1,0.0517,0.012,5.84e-06,0.243,0.497,128.066,243584,5
0.808,0.34,4,-8.18,0,0.0628,0.619,0.0342,0.11,0.723,98.021,208707,0
0.516,0.737,8,-4.368,1,0.0457,0.391,0.0,0.116,0.222,93.026,219225,5
0.875,0.597,1,-8.141,1,0.293,0.000179,0.0,0.317,0.339,87.191,179107,1
0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,3
0.71,0.659,3,-6.271,0,0.348,0.125,0.0,0.137,0.355,104.658,219440,1
0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,1
0.579,0.549,5,-8.262,0,0.0909,0.104,0.0202,0.0964,0.155,119.74,238120,3
0.602,0.658,1,-5.947,1,0.055,0.0233,5.78e-05,0.229,0.28,145.084,197547,0
0.31,0.101,8,-13.796,0,0.0697,0.953,0.0,0.0955,0.0778,65.119,276747,0
0.633,0.931,1,-7.752,1,0.0686,0.0504,0.109,0.375,0.676,109.116,330933,4
0.553,0.536,6,-5.726,0,0.157,0.0585,0.0,0.0513,0.436,199.755,205105,4
0.64,0.812,10,-4.36,1,0.0391,0.151,1.26e-06,0.112,0.635,159.945,204427,0
0.807,0.668,10,-8.435,0,0.0457,0.0065,0.914,0.121,0.326,120.012,335336,3
0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,201160,0
0.838,0.303,4,-12.355,1,0.0368,0.081,0.0,0.0392,0.656,95.024,179722,2
0.403,0.603,8,-10.523,1,0.0392,0.239,0.0389,0.127,0.657,150.017,377520,2
0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,261360,4
0.651,0.113,9,-16.092,0,0.041,0.937,5.54e-06,0.0998,0.497,99.942,209067,4
0.86,0.711,8,-6.596,0,0.183,0.115,0.0,0.14,0.502,105.027,155825,1
0.741,0.965,5,-4.347,0,0.056,0.00122,0.925,0.0171,0.629,127.98,332220,5
0.738,0.882,6,-5.716,0,0.0965,0.00041,0.886,0.103,0.367,128.001,360446,5
0.647,0.435,0,-8.933,0,0.0422,0.0884,0.944,0.233,0.72,90.02,153373,1
0.881,0.574,10,-8.134,0,0.277,0.0531,1.51e-06,0.203,0.738,90.957,214467,1
0.432,0.882,10,-2.692,1,0.0369,0.000117,9.71e-06,0.23,0.276,176.127,246750,2
0.654,0.775,10,-5.281,0,0.0545,0.0401,6.9e-06,0.146,0.689,87.962,252947,4
0.716,0.538,1,-8.562,1,0.0452,0.00224,0.692,0.0847,0.113,119.98,207400,0
0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,3
0.475,0.814,4,-5.081,1,0.0367,0.00251,0.00964,0.334,0.146,127.966,226867,5
0.508,0.787,3,-5.964,1,0.0497,0.167,0.0,0.112,0.297,102.876,195496,3
0.667,0.895,1,-3.885,1,0.111,0.00377,0.0894,0.346,0.568,127.98,152812,5
0.672,0.499,9,-8.438,1,0.0466,0.29,5.39e-05,0.179,0.351,80.22,252364,4
0.545,0.865,6,-2.601,0,0.0522,0.0724,4.79e-06,0.919,0.332,89.992,205333,4
0.474,0.684,4,-5.523,0,0.0339,0.0632,3.93e-05,0.136,0.0824,94.956,281920,0
0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,3
0.731,0.608,1,-7.723,1,0.206,0.458,0.0,0.0932,0.192,120.007,176082,1
0.507,0.778,10,-3.71,0,0.427,0.0804,0.0,0.297,0.696,189.833,186107,4
0.644,0.791,6,-1.732,0,0.0319,0.0244,1.89e-05,0.368,0.525,128.03,261328,5
0.85,0.632,0,-8.544,1,0.295,0.0146,1.53e-05,0.164,0.715,141.99,140289,4
0.698,0.634,0,-6.121,0,0.0742,0.139,4.89e-06,0.338,0.528,159.992,255133,1
0.627,0.887,6,-8.899,1,0.64,0.16,0.0,0.114,0.23,94.52,173107,1
0.537,0.624,11,-8.794,1,0.325,0.000175,2.2e-06,0.116,0.409,102.315,127427,1
0.834,0.472,5,-7.777,0,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,244747,0
0.731,0.563,5,-8.372,0,0.0431,0.228,0.000167,0.196,0.506,138.055,200000,1
0.658,0.87,5,-3.019,1,0.0955,0.0275,0.0,0.656,0.791,91.647,348000,1
0.373,0.691,2,-6.219,1,0.0554,0.362,4.03e-05,0.133,0.499,124.767,223920,2
0.483,0.786,7,-5.735,1,0.0319,0.00316,8.86e-05,0.446,0.793,126.748,323000,0
0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,209208,3
0.559,0.719,2,-9.712,1,0.0347,0.0169,0.078,0.0824,0.602,146.992,302258,0
0.679,0.853,0,-5.289,0,0.0659,0.195,0.0,0.132,0.767,76.064,191440,1
0.7,0.703,7,-4.794,0,0.0308,0.0104,0.0,0.0981,0.338,90.018,176444,2
0.642,0.807,11,-6.413,0,0.0878,0.0538,0.000382,0.316,0.503,123.97,179815,5
0.661,0.375,11,-10.463,1,0.249,0.923,0.00981,0.104,0.103,131.636,160568,1
0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360,5
0.78,0.766,1,-7.752,1,0.0346,0.00194,0.00334,0.0775,0.75,124.884,351318,3
0.598,0.606,0,-11.812,1,0.0256,0.162,0.000357,0.353,0.91,97.736,287173,2
0.736,0.878,1,-3.604,0,0.0428,0.069,6.39e-05,0.756,0.663,100.025,209787,3
0.425,0.406,4,-8.911,0,0.176,0.73,3.59e-06,0.107,0.124,184.061,286957,4
0.695,0.316,6,-16.669,1,0.0511,0.136,0.0,0.0706,0.828,75.157,315640,4
0.96,0.624,2,-2.814,1,0.0838,0.206,0.0,0.132,0.478,109.986,229026,1
0.286,0.856,4,-6.777,0,0.0585,0.0238,0.0542,0.487,0.696,162.12,250973,2
0.691,0.557,7,-5.448,0,0.0454,0.104,0.0,0.427,0.193,87.546,225096,4
0.822,0.743,6,-3.04,0,0.0567,0.285,2.31e-06,0.102,0.355,96.025,185195,3
0.728,0.66,11,-7.122,0,0.0687,0.227,5.82e-06,0.447,0.697,108.103,197784,3
0.845,0.517,1,-9.35,1,0.31,0.202,0.00237,0.134,0.641,117.939,206400,4
0.521,0.927,6,-5.782,0,0.0505,0.00296,0.0683,0.357,0.697,167.378,271400,2
0.49,0.763,8,-3.802,1,0.108,0.0114,0.0,0.138,0.632,79.015,301400,1
0.629,0.886,7,-3.661,0,0.0589,0.00484,0.814,0.1,0.18,128.003,170625,5
0.561,0.774,7,-3.622,0,0.0737,0.000369,2.36e-06,0.0469,0.903,164.008,179227,2
0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,188560,2
0.419,0.948,1,-4.27,1,0.0565,0.000647,0.0,0.268,0.293,92.516,198573,2
0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,5
0.616,0.612,0,-11.084,1,0.0275,0.169,0.434,0.101,0.897,114.558,337613,2
0.759,0.83,2,-2.798,1,0.0507,0.0125,0.162,0.492,0.35,128.04,221250,5
0.641,0.828,5,-3.519,0,0.0431,0.00094,0.0339,0.0612,0.249,127.988,296250,5
0.433,0.862,1,-3.89,0,0.412,0.193,0.0,0.604,0.722,200.817,217000,1
0.824,0.656,1,-6.571,1,0.224,0.0026,0.00251,0.144,0.707,125.006,426853,4
0.696,0.853,3,-6.386,0,0.131,0.000404,0.000193,0.132,0.545,123.02,207693,5
0.62,0.51,1,-8.091,1,0.151,0.637,0.179,0.0786,0.239,90.064,176000,5
0.697,0.901,7,-7.154,1,0.259,0.169,0.0,0.356,0.535,103.145,290160,1
0.774,0.733,0,-5.63,1,0.151,0.0695,0.0103,0.0475,0.404,125.113,171021,5
0.497,0.822,1,-2.863,1,0.0399,0.011,0.0,0.0947,0.58,90.992,189173,0
0.843,0.773,6,-6.893,1,0.291,0.251,0.0,0.0899,0.417,90.039,211573,4
0.596,0.545,7,-7.465,0,0.0615,0.356,0.0,0.251,0.226,83.054,210096,1
0.439,0.792,8,-5.937,0,0.34,0.197,2.97e-05,0.36,0.202,128.265,217200,5
0.456,0.964,10,-3.77,1,0.0583,0.00221,0.0,0.241,0.688,150.007,227467,0
0.756,0.704,9,-7.186,1,0.0583,0.276,0.0,0.323,0.9,119.926,186213,0
0.647,0.795,1,-3.548,0,0.0372,0.0635,0.0,0.188,0.409,127.992,192402,0
0.473,0.318,8,-13.997,1,0.0341,0.679,0.865,0.0844,0.113,89.992,184000,1
0.584,0.89,1,-5.941,0,0.0343,0.047,0.814,0.309,0.466,126.04,199907,0
0.655,0.823,0,-4.28,1,0.0546,0.0196,9.14e-05,0.546,0.622,111.007,231307,0
0.669,0.521,7,-8.732,1,0.0366,0.236,0.0,0.0802,0.327,130.071,255173,1
0.493,0.388,7,-7.489,1,0.0407,0.917,0.0,0.106,0.243,71.465,232518,3
0.737,0.655,1,-8.651,1,0.0462,0.257,0.000273,0.0989,0.64,95.018,219789,4
0.394,0.456,4,-7.301,1,0.0414,0.358,0.000299,0.313,0.35,176.088,259180,3
0.671,0.756,4,-6.757,0,0.0731,0.064,0.0,0.126,0.7,98.012,178680,0
0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,210240,2
0.763,0.932,5,-2.685,0,0.292,0.0989,0.0576,0.0936,0.477,140.028,190043,5
0.7,0.611,2,-8.396,1,0.0317,0.0241,0.0,0.505,0.727,113.927,261579,2
0.404,0.607,9,-10.381,1,0.0451,0.327,0.03,0.155,0.576,149.604,184547,3
0.775,0.476,1,-9.459,1,0.0311,0.0123,3.13e-05,0.156,0.423,119.99,190846,5
0.586,0.895,7,-6.73,1,0.0516,0.0164,0.683,0.104,0.158,128.014,360202,5
0.0787,0.000175,7,-35.96,1,0.058,0.118,0.972,0.0793,0.0116,169.062,264154,3
0.833,0.885,8,-4.815,1,0.182,0.0295,0.171,0.0773,0.561,127.993,198750,5
0.872,0.695,9,-3.838,0,0.223,0.0203,0.0,0.358,0.742,93.96,150267,3
0.691,0.66,5,-8.161,1,0.0354,0.18,0.000266,0.174,0.94,146.78,143507,4
0.61,0.382,5,-9.591,0,0.196,0.161,0.000101,0.126,0.59,74.084,168213,4
0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747,0
0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,0
0.823,0.553,7,-11.552,0,0.169,0.291,0.0,0.153,0.77,109.989,164642,1
0.741,0.594,1,-5.949,1,0.0604,0.118,0.0206,0.14,0.348,84.493,153373,1
0.818,0.633,2,-5.598,1,0.105,0.0192,1.47e-05,0.0444,0.803,150.0,313800,1
0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770,5
0.666,0.823,8,-6.272,1,0.042,0.00271,0.00098,0.12,0.272,122.018,169180,3
0.936,0.702,10,-5.305,1,0.0615,0.0473,0.0,0.0838,0.704,97.524,207040,1
0.745,0.715,1,-3.368,0,0.245,0.128,0.0,0.182,0.342,94.513,136032,1
0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,0
0.663,0.971,2,-2.314,1,0.269,0.00746,0.00268,0.446,0.367,149.991,243200,3
0.751,0.64,2,-9.721,1,0.225,0.114,0.0,0.0955,0.252,119.98,214015,1
0.796,0.772,4,-5.245,0,0.144,0.0469,7.56e-05,0.153,0.962,124.039,191283,0
0.52,0.824,2,-4.286,1,0.0462,0.324,4.76e-06,0.147,0.517,79.39,260880,2
0.897,0.458,9,-11.01,1,0.279,0.0208,0.0,0.419,0.513,92.928,206827,1
0.411,0.848,5,-3.024,0,0.0404,0.138,4.64e-05,0.0789,0.149,179.963,188000,1
0.716,0.614,5,-9.761,1,0.044,0.011,0.0,0.103,0.247,100.044,172806,1
0.617,0.689,11,-5.58,0,0.0359,0.263,1.71e-05,0.0904,0.278,126.57,273933,2
0.635,0.766,11,-6.449,1,0.26,0.132,0.0,0.122,0.686,93.603,139931,0
0.754,0.505,11,-9.091,0,0.15,0.0452,0.916,0.11,0.455,84.062,88571,1
0.705,0.975,6,-3.847,1,0.0312,0.00332,0.000182,0.537,0.969,129.934,209120,0
0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,220396,0
0.582,0.938,1,-5.73,0,0.0392,0.000744,0.0206,0.0841,0.794,113.994,314487,0
0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067,4
0.895,0.407,6,-11.807,1,0.0542,0.286,1.52e-06,0.126,0.677,119.03,211480,3
0.775,0.298,7,-13.01,1,0.314,0.913,0.00626,0.108,0.139,89.975,221092,0
0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,253307,0
0.707,0.943,2,-5.32,1,0.104,0.00568,1.02e-05,0.177,0.832,114.169,235413,4
0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,189826,5
0.497,0.887,11,-4.205,1,0.0522,0.000132,6.84e-06,0.0819,0.499,172.124,188225,2
0.708,0.894,0,-3.38,1,0.0313,0.00128,6.47e-06,0.109,0.886,126.032,234842,0
0.555,0.702,1,-5.002,1,0.26,0.518,0.0,0.086,0.0883,133.036,221964,3
0.621,0.626,11,-6.475,0,0.0919,0.000532,0.53,0.0649,0.3,127.96,174507,5
0.473,0.526,2,-9.684,1,0.0317,0.00227,0.659,0.137,0.0757,136.889,473720,2
0.162,0.915,2,-4.67,0,0.101,8.26e-05,0.000388,0.0821,0.386,180.189,317519,2
0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-06,0.203,0.109,82.607,206727,5
0.536,0.964,7,-4.093,1,0.127,0.000512,0.0,0.247,0.276,126.084,209373,2
0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4
0.706,0.677,10,-8.168,0,0.238,0.316,0.0,0.105,0.832,157.855,160000,1
0.647,0.647,5,-6.549,1,0.131,0.379,0.0,0.103,0.437,168.317,188248,1
0.777,0.901,11,-10.789,0,0.168,0.00106,0.0,0.428,0.577,133.011,248133,1
0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,279440,2
0.732,0.586,3,-7.934,0,0.0981,0.72,0.0,0.337,0.9,120.927,211901,5
0.491,0.617,4,-4.545,0,0.147,0.0974,0.0,0.27,0.17,126.816,194533,0
0.605,0.784,11,-9.841,0,0.0731,0.191,0.124,0.562,0.255,92.008,211107,0
0.845,0.664,6,-7.526,0,0.228,0.00615,0.00527,0.503,0.676,111.912,262467,4
0.511,0.951,8,-3.162,0,0.408,0.00702,0.000494,0.355,0.214,144.833,268966,1
0.663,0.605,0,-8.534,1,0.0588,0.437,0.0,0.0894,0.836,100.854,265800,3
0.472,0.687,4,-9.087,0,0.0285,0.000306,0.032,0.617,0.245,98.048,290600,2
0.535,0.834,11,-7.645,1,0.0269,3.58e-05,2.02e-06,0.305,0.644,97.996,270467,2
0.509,0.729,1,-4.773,1,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,221274,0
0.902,0.965,2,-3.23,1,0.145,0.00762,0.153,0.357,0.479,128.017,183750,5
0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,300773,2
0.756,0.629,2,-6.604,1,0.0393,0.305,1.86e-05,0.135,0.433,141.003,211320,5
0.822,0.656,5,-6.159,0,0.11,0.254,0.0,0.329,0.734,94.039,188320,3
0.629,0.989,7,-5.611,1,0.0578,0.0278,2.46e-05,0.0949,0.693,111.942,242427,4
0.353,0.316,9,-10.638,1,0.0306,0.403,0.342,0.323,0.0693,94.936,252474,0
0.738,0.875,1,-3.365,1,0.109,0.236,1.39e-05,0.13,0.91,90.036,285333,3
0.906,0.421,2,-8.859,1,0.0314,0.26,0.00455,0.0988,0.359,97.03,274360,4
0.652,0.753,2,-9.422,1,0.0688,0.192,5.51e-06,0.077,0.727,94.934,370747,4
0.487,0.835,2,-6.44,1,0.0588,0.0274,0.00754,0.211,0.311,133.907,227147,2
0.687,0.775,6,-4.702,0,0.319,0.00297,0.0,0.0491,0.816,186.121,263200,4
0.929,0.606,1,-7.356,1,0.242,0.0234,0.0,0.0925,0.207,103.019,193980,1
0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024,226747,0
0.564,0.768,8,-6.431,1,0.0342,0.00262,0.0,0.324,0.362,144.971,197793,5
0.42,0.78,1,-8.628,1,0.0465,0.314,8.17e-06,0.0785,0.961,168.897,208880,2
0.565,0.772,7,-5.626,1,0.0312,0.111,0.000101,0.155,0.509,126.993,279560,0
0.914,0.245,4,-9.504,0,0.411,0.303,0.482,0.107,0.648,87.992,109091,1
0.656,0.686,0,-10.614,1,0.0323,0.00351,0.00749,0.825,0.382,94.031,294800,2
0.64,0.905,2,-5.511,1,0.0565,0.000855,0.947,0.319,0.533,128.014,170684,5
0.824,0.592,6,-6.4,0,0.0969,0.693,0.000158,0.178,0.54,98.074,209755,0
0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,4
0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203893,2
0.513,0.877,8,-3.756,1,0.0292,0.000932,0.000163,0.136,0.389,145.919,258920,2
0.617,0.845,11,-6.582,1,0.0732,0.0462,0.794,0.327,0.357,81.99,237252,1
0.734,0.921,6,-1.936,0,0.0863,0.0328,0.0,0.197,0.654,120.056,218480,0
0.564,0.978,1,-4.294,0,0.132,8.93e-05,0.0,0.143,0.432,135.989,182316,2
0.875,0.45,7,-10.525,1,0.0685,0.0798,9.11e-05,0.0722,0.619,94.86,265373,4
0.675,0.23,1,-10.363,0,0.204,0.191,0.0,0.104,0.101,173.962,211920,4
0.809,0.653,6,-6.705,0,0.29,0.749,0.000253,0.106,0.73,129.798,266092,1
0.662,0.831,5,-4.382,0,0.226,0.13,2.93e-05,0.225,0.379,126.121,174446,5
0.636,0.488,1,-9.035,0,0.0721,0.000601,0.0,0.362,0.192,99.953,157443,4
0.604,0.656,7,-6.703,1,0.048,0.0138,0.0516,0.0794,0.198,129.982,373385,5
0.85,0.71,11,-3.041,0,0.0567,0.385,0.0,0.0523,0.96,126.98,187481,5
0.682,0.963,11,-4.046,1,0.057,0.0186,0.0719,0.344,0.71,118.937,345800,3
0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443,223253,3
0.582,0.492,3,-7.448,1,0.0248,0.582,1.48e-06,0.137,0.429,76.255,324693,2
0.652,0.708,4,-7.843,1,0.041,0.0187,2.14e-05,0.0783,0.605,133.034,209351,0
0.695,0.761,9,-4.582,0,0.0864,0.104,0.0,0.147,0.745,113.965,223853,5
0.592,0.693,7,-4.934,0,0.0395,0.397,2.87e-05,0.242,0.255,120.076,210840,0
0.51,0.956,5,-3.657,0,0.0395,1.48e-05,0.0,0.347,0.494,100.015,254367,2
0.752,0.64,6,-7.286,0,0.113,0.294,0.0,0.126,0.529,116.923,217737,1
0.5,0.846,0,-8.098,1,0.0457,0.0797,0.0,0.241,0.738,134.937,284067,2
0.39,0.642,8,-5.266,1,0.0326,0.00502,0.565,0.296,0.132,92.397,293293,2
0.781,0.742,8,-4.978,1,0.0296,0.0649,0.0,0.293,0.91,109.915,197147,0
0.978,0.691,6,-5.787,1,0.218,0.00148,7.99e-05,0.28,0.482,122.026,387493,3
0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698,219742,5
0.622,0.736,9,-5.053,1,0.0487,0.0206,1.05e-05,0.147,0.322,128.044,221500,5
0.694,0.579,6,-8.648,0,0.0721,0.586,0.0,0.214,0.788,74.958,108669,3
0.892,0.83,8,-3.346,1,0.281,0.00942,0.0,0.31,0.705,142.07,245087,4
0.772,0.843,8,-4.645,0,0.0481,0.0204,7.43e-06,0.0885,0.822,104.992,207800,3
0.693,0.779,7,-4.725,1,0.0377,0.174,8.08e-05,0.0933,0.842,123.994,175797,5
0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901,0
0.36,0.0823,2,-9.893,1,0.038,0.93,9.62e-06,0.121,0.134,136.402,198374,4
0.776,0.634,7,-10.345,1,0.106,0.0102,0.168,0.119,0.475,125.043,174745,5
0.866,0.818,8,-4.111,0,0.26,0.0137,0.0,0.132,0.747,103.332,219947,1
0.592,0.811,2,-6.896,0,0.0646,0.0965,0.00358,0.165,0.0998,128.057,217202,5
0.744,0.829,5,-4.009,0,0.0733,0.00396,0.512,0.348,0.562,128.017,225000,5
0.832,0.484,10,-4.06,1,0.189,0.665,1.02e-05,0.0822,0.83,142.111,257646,4
0.721,0.747,7,-7.02,1,0.079,0.0154,4.01e-05,0.175,0.248,125.94,209778,5
